customer_id,plan_type,package_start_date,last_payment_date,monthly_bill,data_usage_gb,avg_call_minutes,complaints,tenure_months
100383,Postpaid,2/23/2021,7/28/2021,2073,60.7,1185,0,46
100384,Prepaid,2/1/2022,11/30/2022,3767,72.2,1871,0,35
100385,Prepaid,11/17/2022,4/28/2023,3849,68.8,1383,2,25
100386,Prepaid,9/3/2019,3/23/2020,1896,130.6,85,0,64
100387,Postpaid,4/14/2022,7/5/2022,2105,80.4,488,1,33
100388,Prepaid,11/28/2021,10/8/2022,1715,71.3,1802,1,37
100389,Prepaid,1/28/2021,2/18/2022,3881,62.8,1665,1,47
100390,Postpaid,6/21/2020,6/9/2021,5047,123,1899,2,55
100391,Postpaid,7/9/2021,12/5/2021,1828,134.5,644,0,42
100392,Prepaid,2/12/2020,8/26/2020,6114,128.3,1650,2,59
100393,Postpaid,6/8/2020,4/6/2021,2777,101.7,1398,0,55
100394,Prepaid,4/7/2021,6/16/2021,4154,22.3,1713,1,45
100395,Prepaid,6/21/2021,7/15/2022,3311,43,356,1,43
100396,Prepaid,2/5/2019,8/31/2019,1070,8.8,1607,3,71
100397,Postpaid,11/15/2020,9/15/2021,1986,139.8,1801,1,50
100398,Prepaid,1/20/2019,12/14/2019,5355,99.8,668,1,72
100399,Postpaid,11/17/2019,9/23/2020,5000,112.5,1182,0,62
100400,Postpaid,5/26/2020,5/14/2021,4564,48.1,1445,1,56
100401,Postpaid,2/4/2020,2/24/2020,3198,127.2,406,3,59
100402,Postpaid,10/15/2020,12/25/2020,5329,40.4,230,2,51
100403,Postpaid,8/29/2021,8/6/2022,5035,2.2,1429,1,40
100404,Prepaid,4/15/2020,12/6/2020,6390,57.7,1749,2,57
100405,Prepaid,3/12/2022,8/21/2022,4982,86.5,117,1,34
100406,Postpaid,1/20/2022,8/16/2022,2511,72.8,341,1,35
100407,Prepaid,10/9/2022,12/9/2022,3030,129.6,741,0,27
100408,Postpaid,4/13/2021,1/7/2022,928,17.6,230,1,45
100409,Postpaid,12/27/2020,3/5/2021,2069,84,1539,1,48
100410,Prepaid,5/3/2021,7/23/2021,4472,77.9,483,1,44
100411,Postpaid,2/20/2019,7/27/2019,2401,43.6,1537,2,71
100412,Prepaid,7/28/2020,7/21/2021,5565,123.7,1754,0,53
100413,Prepaid,4/28/2022,7/9/2022,4770,113.4,963,1,32
100414,Prepaid,2/22/2022,1/7/2023,5044,110.5,1607,1,34
100415,Prepaid,5/30/2019,6/15/2020,5880,131.7,115,3,68
100416,Postpaid,11/10/2019,7/19/2020,5747,109,1094,0,62
100417,Postpaid,7/23/2020,8/2/2021,6352,36.3,1685,1,54
100418,Postpaid,9/27/2022,9/1/2023,1427,106.4,433,0,27
100419,Prepaid,11/1/2019,2/25/2020,4597,47.5,1885,0,62
100420,Prepaid,11/12/2020,7/5/2021,6388,37.8,1688,2,50
100421,Postpaid,4/17/2021,3/5/2022,2844,12.8,1632,0,45
100422,Prepaid,12/13/2021,7/28/2022,4352,112.1,88,3,37
100423,Postpaid,9/29/2021,6/6/2022,5779,107.2,1358,0,39
100424,Postpaid,3/19/2020,12/12/2020,3141,36.7,871,1,58
100425,Postpaid,9/4/2020,9/24/2021,4014,112.9,651,2,52
100426,Postpaid,9/19/2021,6/17/2022,1049,137.8,1670,4,40
100427,Prepaid,9/21/2019,10/5/2019,3725,18,834,1,64
100428,Postpaid,12/12/2021,9/8/2022,5843,36.4,1409,3,37
100429,Prepaid,9/30/2021,12/2/2021,1774,113,1261,0,39
100430,Postpaid,1/5/2019,3/2/2019,2125,42.6,720,0,72
100431,Prepaid,1/31/2022,9/12/2022,1783,94.5,1316,1,35
100432,Postpaid,5/4/2022,11/6/2022,1688,14,1146,1,32
100433,Postpaid,2/12/2021,3/2/2021,3737,68.9,528,1,47
100434,Prepaid,5/26/2021,9/11/2021,2917,111.4,610,1,43
100435,Prepaid,9/18/2021,10/17/2021,3472,103.6,150,2,40
100436,Postpaid,6/2/2021,6/24/2022,5770,122.6,563,1,43
100437,Prepaid,10/5/2022,6/12/2023,2126,131.9,1829,1,27
100438,Prepaid,2/16/2019,4/27/2019,1270,116.4,225,1,71
100439,Prepaid,5/16/2021,6/8/2022,2787,101.4,287,3,44
100440,Prepaid,4/2/2021,10/6/2021,890,6.7,959,1,45
100441,Postpaid,7/24/2021,7/6/2022,1329,81.2,1132,1,41
100442,Prepaid,10/17/2020,12/27/2020,5556,7.6,1938,4,51
100443,Prepaid,9/26/2019,2/27/2020,4859,121.6,1172,1,64
100444,Prepaid,1/5/2020,8/17/2020,5634,49.5,920,3,60
100445,Prepaid,9/27/2020,10/9/2020,3573,85.2,544,0,51
100446,Prepaid,2/3/2022,7/22/2022,5767,43.4,996,1,35
100447,Prepaid,10/18/2020,6/11/2021,2486,117.8,1587,0,51
100448,Prepaid,4/30/2019,2/2/2020,991,133.2,804,0,69
100449,Prepaid,4/10/2021,8/17/2021,2786,61,1370,2,45
100450,Postpaid,12/17/2021,1/11/2023,4423,129.7,260,1,37
100451,Prepaid,10/1/2022,1/7/2023,2985,41.5,1196,0,27
100452,Postpaid,1/10/2021,12/14/2021,5240,81.1,1302,1,48
100453,Prepaid,2/6/2023,4/24/2023,1808,129.1,1667,2,23
100454,Prepaid,4/27/2019,4/27/2020,4583,50.2,1729,2,69
100455,Postpaid,3/1/2021,6/16/2021,5098,143.2,1461,1,46
100456,Prepaid,2/24/2022,11/27/2022,5468,20,189,2,34
100457,Postpaid,11/17/2022,3/11/2023,5087,4.7,590,1,25
100458,Postpaid,10/9/2021,9/6/2022,2852,135.8,1464,0,39
100459,Prepaid,12/17/2021,4/28/2022,4108,12.2,319,2,37
100460,Postpaid,9/25/2020,11/2/2020,2516,148.8,1832,1,51
100461,Postpaid,5/27/2020,10/20/2020,1110,142.8,1085,1,56
100462,Prepaid,3/12/2021,10/2/2021,5338,22.3,1940,1,46
100463,Prepaid,1/24/2022,9/16/2022,2060,81.6,1462,1,35
100464,Prepaid,2/15/2022,1/22/2023,5765,29.4,1410,0,35
100465,Postpaid,7/13/2020,1/8/2021,4732,65.4,555,0,54
100466,Postpaid,5/2/2020,5/20/2020,4068,11.1,1179,0,56
100467,Postpaid,6/14/2022,8/2/2022,1384,35.1,81,1,31
100468,Postpaid,6/15/2021,7/19/2021,6490,55.8,1147,4,43
100469,Prepaid,7/19/2022,4/15/2023,3599,66.9,1244,0,29
100470,Prepaid,4/27/2022,12/18/2022,6433,146.7,1922,1,32
100471,Postpaid,12/4/2020,4/16/2021,1159,121.6,1142,3,49
100472,Prepaid,1/10/2023,2/26/2023,3666,111.1,862,1,24
100473,Postpaid,8/3/2020,7/6/2021,2811,81.5,411,1,53
100474,Prepaid,2/28/2021,11/15/2021,5739,126.3,1722,3,46
100475,Prepaid,5/10/2021,6/12/2022,4806,52.2,1506,1,44
100476,Postpaid,9/4/2019,3/7/2020,2425,106.9,978,2,64
100477,Postpaid,1/4/2022,4/13/2022,3564,149.1,149,0,36
100478,Prepaid,6/3/2019,7/19/2019,1690,48.6,1731,0,67
100479,Postpaid,12/29/2022,11/19/2023,5855,101.8,58,0,24
100480,Prepaid,9/23/2021,3/27/2022,6364,127,1647,2,39
100481,Postpaid,1/14/2022,11/3/2022,6357,137.5,746,2,36
100482,Postpaid,11/27/2020,2/25/2021,1531,108.3,1102,2,49
100483,Postpaid,8/1/2022,12/2/2022,4761,44,1966,1,29
100484,Postpaid,5/28/2022,7/16/2022,5501,50.3,1187,0,31
100485,Prepaid,12/28/2021,11/3/2022,3304,5.1,511,1,36
100486,Prepaid,12/6/2021,7/27/2022,1414,114.6,970,2,37
100487,Postpaid,10/5/2021,8/28/2022,4606,8.3,1216,1,39
100488,Prepaid,4/4/2019,3/27/2020,2519,130,439,3,69
100489,Postpaid,8/15/2021,12/17/2021,5569,19.6,681,3,41
100490,Prepaid,10/8/2021,4/21/2022,6166,27.4,731,1,39
100491,Postpaid,3/28/2020,2/23/2021,2387,72.5,206,0,58
100492,Postpaid,5/12/2022,7/16/2022,2411,111.2,384,1,32
100493,Postpaid,6/30/2021,8/18/2021,1696,22.6,1934,3,42
100494,Prepaid,8/6/2019,8/3/2020,6358,67.1,309,0,65
100495,Postpaid,4/18/2020,6/6/2020,1077,73.5,131,4,57
100496,Prepaid,3/7/2020,2/26/2021,5447,33.4,803,2,58
100497,Prepaid,12/7/2019,8/9/2020,2436,19.1,1514,1,61
100498,Postpaid,7/4/2020,4/28/2021,2958,125.8,1245,0,54
100499,Postpaid,8/5/2022,5/3/2023,3232,76.4,1304,1,29
100500,Postpaid,7/1/2022,2/11/2023,4704,4.1,769,1,30
100501,Prepaid,12/23/2019,5/27/2020,5656,120.8,124,0,61
100502,Prepaid,1/23/2019,1/3/2020,4062,147.2,1343,0,72
100503,Prepaid,6/5/2020,11/29/2020,2249,91.7,1972,0,55
100504,Prepaid,1/28/2022,5/9/2022,5300,76.5,675,0,35
100505,Prepaid,3/12/2021,3/9/2022,6254,132,111,1,46
100506,Postpaid,4/18/2022,6/25/2022,2032,143,923,3,32
100507,Prepaid,5/31/2022,8/7/2022,4917,113.7,369,0,31
100508,Postpaid,1/31/2021,12/10/2021,1477,67.9,151,5,47
100509,Postpaid,3/17/2020,9/11/2020,3458,89.6,1502,1,58
100510,Postpaid,2/7/2021,11/12/2021,2828,105.7,923,2,47
100511,Postpaid,10/12/2021,10/19/2022,6127,30.8,1795,3,39
100512,Postpaid,9/10/2022,11/3/2022,4558,68.2,1003,2,28
100513,Prepaid,5/30/2020,5/19/2021,5424,124.8,304,1,55
100514,Prepaid,11/5/2021,5/14/2022,2837,98.9,1605,1,38
100515,Prepaid,3/2/2021,8/28/2021,3449,62.9,619,0,46
100516,Prepaid,12/2/2019,12/1/2020,1456,100.2,161,0,61
100517,Postpaid,9/15/2019,4/2/2020,965,19.5,1034,2,64
100518,Prepaid,5/11/2020,10/22/2020,5744,61.4,1386,0,56
100519,Postpaid,6/14/2021,12/28/2021,5391,119.4,1047,2,43
100520,Postpaid,6/9/2019,6/25/2019,1389,34.6,510,0,67
100521,Prepaid,2/7/2023,6/29/2023,5324,29.5,757,3,23
100522,Postpaid,5/1/2021,12/31/2021,3621,142.7,936,1,44
100523,Prepaid,11/20/2020,1/13/2021,5058,33.1,1535,0,50
100524,Prepaid,1/15/2020,12/3/2020,2062,40.6,1938,1,60
100525,Postpaid,8/14/2021,4/29/2022,871,145.5,1165,0,41
100526,Prepaid,11/21/2020,12/31/2020,4316,110.7,1125,3,50
100527,Postpaid,12/21/2022,1/22/2023,5550,105.5,1878,0,24
100528,Prepaid,7/15/2022,12/31/2022,4380,128.2,569,2,30
100529,Prepaid,12/11/2022,12/18/2023,1068,19.1,861,0,25
100530,Postpaid,4/6/2022,9/20/2022,2576,106.5,1171,0,33
100531,Prepaid,12/2/2021,1/19/2022,3262,76.5,285,3,37
100532,Prepaid,10/12/2019,1/11/2020,2068,124.7,1974,1,63
100533,Prepaid,2/1/2020,1/31/2021,1815,77.2,1447,2,59
100534,Postpaid,1/12/2019,10/6/2019,3522,93.8,1654,1,72
100535,Prepaid,8/18/2022,3/21/2023,1883,72.7,976,0,28
100536,Prepaid,6/30/2022,9/24/2022,4901,72.8,606,3,30
100537,Prepaid,5/13/2020,6/3/2020,5877,115.7,698,1,56
100538,Prepaid,1/23/2021,11/23/2021,1206,95,283,0,47
100539,Postpaid,2/4/2019,9/25/2019,3876,95.7,1105,1,71
100540,Postpaid,12/27/2020,1/18/2021,1785,68.6,1362,1,48
100541,Prepaid,4/28/2021,6/22/2021,4403,80.6,1711,2,44
100542,Postpaid,3/31/2019,9/11/2019,5285,112.4,628,0,70
100543,Prepaid,2/14/2021,6/16/2021,1509,124.2,591,1,47
100544,Postpaid,8/27/2020,4/26/2021,3418,105.1,163,0,52
100545,Postpaid,8/27/2021,9/22/2021,6367,138.8,253,1,40
100546,Prepaid,10/18/2021,10/22/2022,5649,123.4,1102,2,39
100547,Postpaid,2/22/2020,10/11/2020,2211,85.2,692,2,59
100548,Postpaid,4/25/2019,4/22/2020,6168,101.4,523,1,69
100549,Prepaid,9/8/2020,3/24/2021,5421,139.1,746,0,52
100550,Prepaid,5/4/2022,4/22/2023,2285,93.6,302,0,32
100551,Prepaid,4/5/2021,4/14/2022,3750,124.1,1871,1,45
100552,Postpaid,1/3/2022,6/24/2022,5451,103.9,954,2,36
100553,Postpaid,2/17/2020,1/17/2021,3734,83.7,1995,3,59
100554,Postpaid,10/31/2022,1/22/2023,4914,37.8,435,0,26
100555,Postpaid,12/14/2022,8/13/2023,5470,65,111,1,24
100556,Postpaid,12/29/2020,8/19/2021,1803,145.2,564,1,48
100557,Postpaid,7/24/2022,6/17/2023,3266,99.3,479,0,29
100558,Postpaid,10/17/2021,12/25/2021,3266,85.5,629,0,39
100559,Prepaid,1/30/2021,1/9/2022,2738,140.1,1610,2,47
100560,Prepaid,11/6/2020,6/25/2021,2739,88.8,1764,1,50
100561,Postpaid,11/18/2022,1/3/2023,2435,79.9,1214,0,25
100562,Prepaid,4/1/2020,1/13/2021,2498,114.4,792,1,57
100563,Postpaid,7/8/2021,1/29/2022,5327,107.5,1373,1,42
100564,Prepaid,7/11/2019,7/6/2020,2891,30.6,724,1,66
100565,Prepaid,1/8/2021,9/16/2021,2695,71.8,360,1,48
100566,Postpaid,1/27/2022,12/26/2022,6236,71.9,520,1,35
100567,Prepaid,9/4/2021,4/20/2022,5040,58,1466,0,40
100568,Prepaid,10/5/2021,4/24/2022,4198,78.6,1715,0,39
100569,Prepaid,4/6/2019,5/2/2019,1873,63.1,1518,1,69
100570,Postpaid,10/24/2020,11/14/2020,5984,31.5,1831,1,51
100571,Prepaid,4/28/2022,5/16/2023,3202,63,858,2,32
100572,Postpaid,2/6/2019,8/27/2019,5695,12.7,221,0,71
100573,Prepaid,10/24/2022,11/24/2022,4012,87.2,625,0,26
100574,Postpaid,10/6/2019,2/12/2020,4837,128.3,80,1,63
100575,Postpaid,8/5/2019,3/11/2020,1951,109.3,96,0,65
100576,Prepaid,5/16/2021,3/27/2022,3245,55.3,179,1,44
100577,Prepaid,5/22/2021,2/25/2022,2756,14.9,401,1,44
100578,Prepaid,7/20/2022,2/6/2023,5358,31.9,1027,1,29
100579,Postpaid,3/3/2019,9/3/2019,4707,82.7,1918,2,71
100580,Prepaid,8/18/2020,6/8/2021,1607,32.6,1695,0,53
100581,Prepaid,12/29/2020,7/30/2021,986,82.5,1654,2,48
100582,Prepaid,9/27/2022,3/19/2023,5627,36.3,107,2,27
100583,Prepaid,2/1/2020,10/18/2020,6109,127.6,1179,0,59
100584,Prepaid,11/29/2020,7/23/2021,6307,60.8,861,3,49
100585,Postpaid,11/8/2021,12/3/2022,5324,38.3,1403,4,38
100586,Postpaid,6/26/2019,7/12/2019,2107,122.2,817,1,67
100587,Prepaid,1/31/2020,3/9/2020,3084,52.7,1897,2,59
100588,Prepaid,3/20/2020,5/1/2020,6113,18.5,732,1,58
100589,Prepaid,6/10/2022,10/31/2022,6206,86.4,1456,0,31
100590,Postpaid,3/17/2019,3/27/2020,5666,88.1,1235,4,70
100591,Postpaid,9/22/2019,12/19/2019,1557,107.8,1046,1,64
100592,Postpaid,3/30/2020,6/5/2020,5031,37.6,335,5,57
100593,Postpaid,12/18/2020,1/22/2021,5687,67.7,1144,0,49
100594,Prepaid,1/4/2021,8/27/2021,4654,43.8,1840,1,48
100595,Postpaid,11/8/2022,8/29/2023,5066,14,1527,0,26
100596,Postpaid,4/30/2021,5/13/2021,3006,131.7,935,3,44
100597,Prepaid,10/22/2022,2/7/2023,4358,109.9,1640,1,26
100598,Postpaid,5/24/2019,7/11/2019,2380,46.6,1908,0,68
100599,Prepaid,6/3/2021,3/10/2022,1761,90.7,446,0,43
100600,Postpaid,12/28/2021,1/16/2023,4647,31.8,1588,1,36
100601,Prepaid,1/27/2022,11/17/2022,4375,133.8,75,1,35
100602,Prepaid,1/31/2020,7/15/2020,1675,19,362,7,59
100603,Postpaid,11/14/2021,2/6/2022,3218,2.6,175,0,38
100604,Prepaid,8/5/2021,8/21/2022,4998,76.3,1481,0,41
100605,Prepaid,6/9/2021,4/2/2022,1801,88.3,1638,2,43
100606,Prepaid,2/1/2023,6/20/2023,6044,87.7,1271,2,23
100607,Postpaid,3/20/2022,9/20/2022,4184,10.1,860,1,33
100608,Prepaid,3/13/2022,6/14/2022,4866,48.5,237,1,34
100609,Prepaid,7/22/2020,8/22/2020,3645,75.9,747,1,54
100610,Postpaid,11/28/2021,1/3/2022,2281,34.1,1890,2,37
100611,Postpaid,4/19/2019,11/9/2019,4101,131.1,859,0,69
100612,Prepaid,12/1/2021,11/12/2022,1457,14.9,765,3,37
100613,Postpaid,4/24/2022,5/20/2023,6116,74.1,1557,1,32
100614,Postpaid,7/23/2021,3/25/2022,3580,104.3,499,2,41
100615,Postpaid,2/2/2020,5/13/2020,1222,40.7,572,5,59
100616,Prepaid,5/31/2022,6/30/2022,4481,94.4,1944,0,31
100617,Prepaid,9/25/2020,8/3/2021,5066,124.7,1427,2,51
100618,Prepaid,3/2/2022,3/3/2023,3510,30.2,1035,2,34
100619,Prepaid,4/1/2022,7/3/2022,1252,137.7,707,1,33
100620,Prepaid,5/23/2022,2/18/2023,3197,83.9,646,0,31
100621,Prepaid,1/2/2021,6/7/2021,2775,46.3,149,0,48
100622,Postpaid,8/23/2019,9/22/2020,2457,65.8,665,2,65
100623,Prepaid,10/19/2020,7/12/2021,3341,48.2,997,2,51
100624,Prepaid,1/20/2021,3/28/2021,3875,109.3,1631,3,48
100625,Postpaid,8/10/2020,9/3/2021,3964,119.9,605,2,53
100626,Prepaid,10/29/2021,11/22/2021,3766,125.3,327,1,38
100627,Prepaid,1/2/2022,6/22/2022,2853,147.9,1766,2,36
100628,Postpaid,8/11/2021,1/30/2022,1087,119.1,1772,2,41
100629,Prepaid,5/6/2020,3/31/2021,4017,91,1699,2,56
100630,Postpaid,7/1/2021,4/17/2022,4654,52.2,540,1,42
100631,Postpaid,6/30/2022,4/15/2023,2247,82.6,304,0,30
100632,Prepaid,6/7/2022,6/28/2022,1407,8.1,430,1,31
100633,Postpaid,4/12/2022,1/20/2023,5352,112.2,941,1,33
100634,Prepaid,4/6/2022,1/11/2023,2564,68,591,1,33
100635,Prepaid,6/19/2019,1/22/2020,2025,5,1337,3,67
100636,Prepaid,11/17/2022,12/23/2022,2035,11.3,1683,1,25
100637,Prepaid,8/3/2021,10/23/2021,1829,59.3,874,2,41
100638,Postpaid,3/5/2021,5/13/2021,3471,88.3,928,1,46
100639,Prepaid,9/25/2020,2/26/2021,4762,70.7,1402,3,51
100640,Prepaid,5/2/2022,8/12/2022,5342,93.6,1188,1,32
100641,Prepaid,1/29/2019,12/13/2019,5730,73.1,1349,2,72
100642,Prepaid,4/3/2022,4/20/2022,3977,99.9,1561,1,33
100643,Prepaid,12/16/2022,3/14/2023,4522,34.4,330,4,24
100644,Prepaid,12/5/2019,1/10/2020,5706,18.7,1348,0,61
100645,Postpaid,10/20/2022,4/21/2023,6320,90.3,822,1,26
100646,Prepaid,9/27/2022,11/25/2022,6307,73.7,892,0,27
100647,Prepaid,5/14/2020,12/8/2020,5854,6,768,1,56
100648,Prepaid,5/25/2020,6/25/2021,2275,58.3,1969,6,56
100649,Prepaid,9/12/2022,9/5/2023,3696,17.7,377,0,28
100650,Postpaid,8/5/2019,2/11/2020,1608,80.6,260,3,65
100651,Prepaid,8/17/2022,9/19/2022,1778,60.6,776,1,28
100652,Prepaid,3/1/2022,1/20/2023,3263,92.7,972,2,34
100653,Prepaid,12/29/2021,1/20/2023,1525,121.2,601,1,36
100654,Postpaid,6/29/2022,7/30/2023,3301,46.4,75,1,30
100655,Postpaid,12/9/2022,2/2/2023,4162,144.4,76,1,25
100656,Prepaid,3/20/2020,4/13/2020,2016,81.3,751,0,58
100657,Postpaid,5/25/2021,11/3/2021,4851,93.5,1156,1,43
100658,Postpaid,4/20/2022,12/7/2022,2997,102.7,1969,1,32
100659,Postpaid,6/16/2019,1/17/2020,3606,100.7,731,5,67
100660,Postpaid,4/1/2019,1/8/2020,1578,77.6,462,0,70
100661,Prepaid,12/14/2020,1/9/2022,1772,65.5,216,3,49
100662,Prepaid,2/8/2019,10/11/2019,3610,10,1773,1,71
100663,Prepaid,2/23/2022,2/7/2023,6434,5.3,218,2,34
100664,Prepaid,1/14/2023,9/8/2023,6312,55,1874,2,23
100665,Postpaid,6/22/2019,7/10/2019,2923,51.4,278,0,67
100666,Prepaid,10/14/2020,4/7/2021,1398,59.4,1682,4,51
100667,Prepaid,1/23/2021,12/17/2021,4141,22.5,416,0,47
100668,Postpaid,5/28/2022,1/6/2023,1024,111.2,577,1,31
100669,Prepaid,12/17/2021,4/22/2022,6449,128.8,840,3,37
100670,Prepaid,4/20/2020,5/20/2021,1640,140.9,1720,1,57
100671,Prepaid,3/31/2020,3/19/2021,2614,74.9,1611,0,57
100672,Prepaid,4/8/2021,6/28/2021,5609,105.7,1937,2,45
100673,Postpaid,6/13/2021,8/25/2021,1906,128.6,573,1,43
100674,Prepaid,10/16/2022,5/18/2023,924,63.9,1145,3,26
100675,Prepaid,10/21/2021,5/27/2022,4046,47.8,1718,2,38
100676,Prepaid,1/22/2020,4/12/2020,5988,140.6,155,0,60
100677,Prepaid,12/14/2019,9/25/2020,3731,78.3,781,1,61
100678,Postpaid,7/9/2019,4/17/2020,6175,75.6,1958,2,66
100679,Prepaid,5/19/2020,4/13/2021,4925,28.4,1014,1,56
100680,Prepaid,4/29/2022,4/11/2023,3771,18,1762,0,32
100681,Postpaid,10/24/2022,11/3/2023,2817,126.6,1355,2,26
100682,Postpaid,12/3/2022,3/17/2023,3215,92.9,182,1,25
100683,Prepaid,4/3/2021,9/25/2021,5390,50.2,583,2,45
100684,Prepaid,7/17/2021,8/27/2021,3896,30.4,1024,3,42
100685,Postpaid,7/22/2021,8/11/2021,2409,84.2,318,1,41
100686,Postpaid,2/14/2022,12/21/2022,1517,88.4,1485,0,35
100687,Prepaid,5/14/2019,12/26/2019,4361,32.6,722,3,68
100688,Postpaid,2/27/2019,12/22/2019,1816,128,1692,0,71
100689,Prepaid,11/15/2020,3/6/2021,4365,14.5,840,1,50
100690,Prepaid,11/2/2020,8/5/2021,6233,54.7,1938,0,50
100691,Prepaid,6/22/2019,1/31/2020,5501,102.7,1820,1,67
100692,Prepaid,3/25/2021,9/29/2021,5270,42.6,67,0,45
100693,Postpaid,3/18/2022,6/23/2022,2760,124.5,1827,1,34
100694,Prepaid,3/21/2019,5/10/2019,1848,111.5,166,0,70
100695,Prepaid,6/4/2021,8/28/2021,2157,118.8,847,1,43
100696,Postpaid,5/21/2022,6/11/2023,4226,19.6,1867,1,31
100697,Prepaid,7/22/2019,9/15/2019,915,22.8,1217,1,66
100698,Prepaid,2/2/2021,7/21/2021,2895,44.4,1790,0,47
100699,Prepaid,6/6/2022,9/3/2022,2601,78.7,600,2,31
100700,Prepaid,6/4/2022,4/19/2023,2946,112.7,978,1,31
100701,Prepaid,1/4/2023,4/9/2023,6378,125.8,1739,2,24
100702,Postpaid,11/26/2022,3/7/2023,6442,106.2,1761,2,25
100703,Prepaid,2/16/2019,7/23/2019,2420,139.4,802,2,71
100704,Prepaid,6/10/2022,11/27/2022,5580,111.3,471,2,31
100705,Postpaid,8/21/2022,3/20/2023,3750,47.3,1971,1,28
100706,Postpaid,3/12/2022,11/18/2022,4592,41.2,1442,2,34
100707,Prepaid,12/9/2022,12/6/2023,6367,105,695,1,25
100708,Prepaid,10/28/2022,11/8/2022,3741,30.5,607,0,26
100709,Prepaid,7/6/2022,2/25/2023,6495,15.7,99,1,30
100710,Prepaid,10/17/2020,8/11/2021,5705,80.8,727,3,51
100711,Prepaid,4/15/2020,12/13/2020,1777,123.6,155,3,57
100712,Prepaid,8/28/2021,11/22/2021,3866,17,1289,1,40
100713,Postpaid,11/1/2021,3/6/2022,6250,119.2,707,0,38
100714,Prepaid,9/15/2022,2/25/2023,1583,122.1,1996,4,27
100715,Postpaid,1/5/2021,4/27/2021,1040,73.4,1498,3,48
100716,Prepaid,2/22/2021,9/13/2021,2353,10.5,1145,2,46
100717,Postpaid,8/25/2021,2/16/2022,5378,27.8,1037,1,40
100718,Postpaid,12/24/2019,12/26/2020,1812,106.7,891,3,61
100719,Postpaid,8/29/2021,12/6/2021,986,107.3,1858,2,40
100720,Prepaid,12/2/2022,6/3/2023,2681,135,1832,1,25
100721,Prepaid,10/29/2020,3/9/2021,5848,88.2,495,0,50
100722,Prepaid,1/8/2020,6/8/2020,6283,20.4,1998,2,60
100723,Postpaid,10/28/2021,2/20/2022,5386,20,1259,1,38
100724,Prepaid,2/19/2022,3/10/2023,1230,108.7,119,0,34
100725,Prepaid,10/3/2022,8/13/2023,1038,29.2,199,3,27
100726,Prepaid,11/6/2020,11/10/2021,3145,50.6,1319,0,50
100727,Prepaid,3/31/2019,2/20/2020,875,74.1,823,2,70
100728,Prepaid,11/28/2020,4/9/2021,2156,5.7,1611,0,49
100729,Prepaid,9/1/2022,10/5/2023,5722,38.8,1725,2,28
100730,Postpaid,4/16/2022,5/4/2022,3130,62.4,1172,1,33
100731,Postpaid,6/23/2020,3/21/2021,5486,43.4,1983,1,55
100732,Postpaid,1/1/2021,3/24/2021,2702,22.2,1351,2,48
100733,Prepaid,5/18/2021,5/21/2022,4813,109.7,1636,1,44
100734,Postpaid,2/10/2019,9/30/2019,5470,122.3,1736,1,71
100735,Postpaid,1/9/2021,2/28/2021,5787,40.1,993,1,48
100736,Postpaid,5/16/2020,5/30/2021,2859,116.6,504,2,56
100737,Postpaid,8/16/2021,3/17/2022,940,59.1,1177,3,41
100738,Prepaid,3/14/2022,12/12/2022,2589,77,995,3,34
100739,Postpaid,5/9/2022,4/11/2023,4426,128.7,650,1,32
100740,Prepaid,7/17/2021,1/20/2022,816,113,702,1,42
100741,Prepaid,4/5/2020,3/28/2021,5982,121.2,774,1,57
100742,Prepaid,1/1/2021,11/24/2021,5148,22.3,282,2,48
100743,Postpaid,1/21/2021,4/24/2021,1264,12.3,1467,3,48
100744,Postpaid,7/13/2021,6/5/2022,5271,134.2,1574,0,42
100745,Postpaid,6/27/2021,10/25/2021,2627,59.4,1768,1,42
100746,Postpaid,6/30/2022,3/17/2023,3828,44.6,300,2,30
100747,Prepaid,1/25/2020,2/20/2021,1319,109.3,1594,1,60
100748,Prepaid,6/1/2021,6/17/2021,889,125.8,128,1,43
100749,Prepaid,9/13/2019,12/15/2019,5615,129.6,1125,1,64
100750,Prepaid,12/9/2020,7/14/2021,3651,48.8,947,2,49
100751,Prepaid,3/25/2020,4/26/2021,3643,128.1,970,1,58
100752,Prepaid,1/10/2019,2/13/2020,5525,8.1,830,2,72
100753,Prepaid,4/3/2021,2/20/2022,2684,9.3,275,0,45
100754,Postpaid,3/8/2021,4/8/2021,4971,94.3,1124,0,46
100755,Prepaid,6/19/2022,7/16/2023,1725,11.3,1259,1,30
100756,Postpaid,6/28/2022,7/10/2022,4534,50,1107,1,30
100757,Postpaid,5/26/2021,10/9/2021,1769,101.6,852,2,43
100758,Prepaid,10/25/2021,8/27/2022,1894,51.9,791,3,38
100759,Prepaid,2/16/2022,9/1/2022,3995,28.6,180,2,35
100760,Prepaid,10/12/2021,10/18/2022,2204,43.6,1072,1,39
100761,Prepaid,1/9/2020,2/1/2020,4164,69.7,681,1,60
100762,Postpaid,12/24/2021,1/14/2022,5090,72.4,1516,1,36
100763,Prepaid,5/26/2019,8/30/2019,4782,117.9,887,1,68
100764,Prepaid,8/12/2019,9/2/2019,5123,113,808,2,65
100765,Prepaid,6/16/2022,7/20/2022,4813,69.6,1505,2,31
100766,Postpaid,6/26/2019,5/1/2020,6355,127.2,753,1,67
